Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley
40,50,5,5,0,0,2,"['6', 'b28', '18', 'f18nwdx']"
40,40,5,5,0,0,2,"['4nwdx,', '5', 'b19*']"
40,50,5,5,0,0,2,"['6nwdx,', '5', 'b28', '28', 'f18', '19', 'f39', '38', 'b28', '18*']"
0,0,5,6,0,0,1,"['5', 'f38nwdx']"
0,15,5,6,0,0,1,"['4', '29', 's39', '17', 'r17', '38*']"
0,30,5,6,0,0,1,"['4nwdx,', '6', '29', 'b28', '18', 'f19nwdx']"
0,40,5,6,0,0,1,"['4', '37', 'b28', '37', 'b18', '18', 'f17', '29', 'f37nwdx']"
15,40,5,6,0,0,1,"['4', '18nwdx']"
30,40,5,6,0,0,1,"['6', '17nwdx']"
40,40,5,6,0,0,1,"['4', '28nwdx']"
50,40,5,6,0,0,1,"['4nwdx,', '5', '28', 'b27', '19', 'f18', '17nwdx']"
0,0,6,6,0,0,2,"['6', '27', 'f29', '28', 'y18*']"
0,1,6,6,0,0,1,['6*']
1,1,6,6,0,0,1,"['4', '28', 'f39', '38', 'b39', '38', 'b37', '29nwdx']"
1,2,6,6,0,0,2,"['4nwdx,', '6nwdx']"
2,2,6,6,0,0,2,"['6', 'f38', '18', 'f19', '39', 'b38', '38', 'b19', '39nwdx']"
2,3,6,6,0,0,1,"['6', 'b27', '18', 'f39', '38', 'b29nwdx']"
2,4,6,6,0,0,1,"['4nwdx,', '6', '27', 'b29', '38', 'b19nwdx']"
3,4,6,6,0,0,2,"['6', '28', 'f38', '39', 'b38', '18nwdx']"
3,5,6,6,0,0,2,"['6', 'f17', '38', 'b38', '38', 'b38', '39*']"
3,6,6,6,0,0,1,"['6', 's28', '29', 'b38', '38', 'b19', '37', 'b39nwdx']"
4,6,6,6,0,0,1,"['6', '27', 'f17', '39', 'f37', '18', 'f18', '19', 'f38', '19nwdx']"
5,6,6,6,0,0,2,"['4', '27', 'f29', '38', 'b28', '18', 'f19', '39', 'f39', '28', 'o18*']"
0,0,0,0,0,1,1,"['4', 'b19', '37', 'b38', '29', 's28', '17', 'f17', '38*']"
15,0,0,0,0,1,1,"['4', '38', 'b18', '37', 'f18', '29', 'f39', '37', 's39', '19nwdx']"
30,0,0,0,0,1,1,['4*']
40,0,0,0,0,1,1,"['6', '27', 'f19', '28', 'b18*']"
40,15,0,0,0,1,1,"['4', '37', 'b38', '37', 'b39', '38', 'b38', '29', 'f19', '39*']"
0,0,1,0,0,1,2,"['6', '38', 'b38', '39', 'b38', '39nwdx']"
0,15,1,0,0,1,2,"['6nwdx,', '5', 'b19', '39*']"
0,30,1,0,0,1,2,"['4nwdx,', '5', 'b39', '38', 'b38', '19', 'f18', '38*']"
0,40,1,0,0,1,2,"['4', 'f28', '39', 'b38', '39', 'm29', '17', 'f39', '39', 'b39nwdx']"
0,0,1,1,0,1,1,"['4', 'b28nwdx']"
15,0,1,1,0,1,1,"['6', '37nwdx']"
30,0,1,1,0,1,1,"['6', '27', 'f39*']"
40,0,1,1,0,1,1,"['6nwdx,', '5', '29nwdx']"
0,0,2,1,0,1,2,"['6', '39', 'b39', '38', 'b29', '19', 'f39', '38nwdx']"
15,0,2,1,0,1,2,"['4nwdx,', '5', 'b37', '28', 'f39*']"
15,15,2,1,0,1,2,"['4nwdx,', '4', 'b38', '29', 'b39', '28', 'b28', '39', 's19nwdx']"
15,30,2,1,0,1,2,"['4', 'f28nwdx']"
15,40,2,1,0,1,2,"['4', 'm39', '38', 's37', '38', 'f39', '28', 'f18', '39', 'b37', '28', 's37nwdx']"
0,0,2,2,0,1,1,"['6', 's28', '18', 'f18', '27', 'f38', '37*']"
15,0,2,2,0,1,1,"['4', '19nwdx']"
30,0,2,2,0,1,1,"['4', '19', 'f18', '18', 'f28', '19', 'r28', '38', 'b28', '18nwdx']"
40,0,2,2,0,1,1,"['6nwdx,', '5', '18', 'f38', '37', 'b17', '39nwdx']"
0,0,3,2,0,1,2,"['4', '19', 'f18', '29nwdx']"
15,0,3,2,0,1,2,"['6nwdx,', '6nwdx']"
15,15,3,2,0,1,2,"['4', 'b18nwdx']"
30,15,3,2,0,1,2,"['6', 'b28', '39', 'b38', '38', 'b38', '17', 'f19', '17', 'f18', '28nwdx']"
30,30,3,2,0,1,2,"['6', 'f39', '19*']"
40,30,3,2,0,1,2,"['4', 'f17', '27', 's28', '19', 'f28', '39', 'b19', '38nwdx']"
40,40,3,2,0,1,2,"['6nwdx,', '5', 'f28nwdx']"
50,40,3,2,0,1,2,"['4', 'f28', '29', 'f38', '39', 'b17', '29nwdx']"
40,40,3,2,0,1,2,"['4nwdx,', '4', 'b28', '18', 'f29', '38*']"
40,50,3,2,0,1,2,"['4', 'f29', '39', 'b18nwdx']"
0,0,3,3,0,1,1,['6*']
15,0,3,3,0,1,1,"['5', '27', 'f18', '19nwdx']"
30,0,3,3,0,1,1,"['6', '27nwdx']"
40,0,3,3,0,1,1,['6*']
40,15,3,3,0,1,1,"['4', '37', 'b39', '38', 'b38', '38', 'b28', '37', 'z17nwdx']"
0,0,4,3,0,1,2,"['4nwdx,', '4', '39', 'b39', '38', 'b18', '29', 'f18', '29', 'f18', '18', 'l28', '17nwdx']"
0,15,4,3,0,1,2,"['4', 'f28', '18', 'r29', '38', 'b19nwdx']"
15,15,4,3,0,1,2,"['6', 'f28', '38nwdx']"
30,15,4,3,0,1,2,"['5', 'b37', '37', 'b38', '18nwdx']"
30,30,4,3,0,1,2,"['4', 'b38', '38', 'b17nwdx']"
30,40,4,3,0,1,2,"['6', 'b38', '38', 'b28', '37*']"
40,40,4,3,0,1,2,"['5', 's28', '19', 'f27', '38', 'b39', '28', 'b37', '28', 's38', '38', 'f38', '38', 'b28', '39', 's29', '19', 'f19', '19', 'f38', '28nwdx']"
50,40,4,3,0,1,2,"['6nwdx,', '6nwdx']"
0,0,5,3,0,1,1,"['6', 'f38', '19', 'f38', '18', 'f19', '39', 'm17', '38', 'y18*']"
0,15,5,3,0,1,1,"['5nwdx,', '5', '28', 'f39', '29', 'f27', '39', 'b39', '28', 'b28', '39', 'b28nwdx']"
0,30,5,3,0,1,1,"['4nwdx,', '5', '28', 'f19', '38*']"
0,40,5,3,0,1,1,"['4nwdx,', '6', '37', 'b27', '37', 'b18', '38', 'b38', '37', 'b38', '39*']"
15,40,5,3,0,1,1,"['4', '27', 'f19', '18', 'f28', '29', 'f38', '18', 'f18', '17nwdx']"
30,40,5,3,0,1,1,['4*']
0,0,5,4,0,1,2,"['4nwdx,', '6', '29', 'f19', '17', 'f19nwdx']"
0,15,5,4,0,1,2,['6*']
0,30,5,4,0,1,2,"['6nwdx,', '4', 'b39', '27', 'b28', '28', 's29nwdx']"
15,30,5,4,0,1,2,"['4', 'f28', '38', 'b37', '39', 'b28', '18nwdx']"
15,40,5,4,0,1,2,"['6', 'f18nwdx']"
30,40,5,4,0,1,2,"['6nwdx,', '5', 'b29', '27', 'f29', '39nwdx']"
0,0,5,5,0,1,1,"['6nwdx,', '4', 'b28', '18*']"
15,0,5,5,0,1,1,"['6', '27', 'f18*']"
30,0,5,5,0,1,1,"['6nwdx,', '6', '17', 'f27', '19nwdx']"
40,0,5,5,0,1,1,"['4', '37', 'b38', '28', 'j38', '28', 'f18', '28', 'b29', '19nwdx']"
40,15,5,5,0,1,1,"['6', '29', 'f38', '37', 'b38nwdx']"
0,0,6,5,0,1,2,"['5nwdx,', '4', '18', 'f28', '19', 'f38', '28', 'f39', '28nwdx']"
0,15,6,5,0,1,2,['6*']
0,30,6,5,0,1,2,"['6', 'f17', '39', 'm29', '29', 's27', '18', 'f39nwdx']"
15,30,6,5,0,1,2,"['5nwdx,', '5', 'b28', '39', 'b39', '19', 'f29', '18nwdx']"
30,30,6,5,0,1,2,"['6', 'f29', '28nwdx']"
40,30,6,5,0,1,2,"['6', 's27', '29', 'b39', '37', 'b37*']"
40,40,6,5,0,1,2,"['4nwdx,', '6', 'f38nwdx']"
50,40,6,5,0,1,2,"['6', 's19', '18nwdx']"
0,0,0,0,1,1,1,"['4', 'b18', '27', 's38', '18', 'f37', '28', 'b38*']"
15,0,0,0,1,1,1,"['5', '27nwdx']"
30,0,0,0,1,1,1,"['6', '28', 'f19', '38nwdx']"
40,0,0,0,1,1,1,"['4nwdx,', '4', '37', 'b29', '38nwdx']"
0,0,1,0,1,1,2,"['6', '28', 'v18', '28', 'f38', '39', 'b29', '29nwdx']"
0,15,1,0,1,1,2,"['4nwdx,', '4', 'f29nwdx']"
0,30,1,0,1,1,2,"['6nwdx,', '6', 'f27', '18*']"
15,30,1,0,1,1,2,"['6', 'b28', '17', 'f18', '29', 'f17', '18', 'f18', '27', 'b29', '17', 'r37', '38', 'b38', '28', 'f18', '28nwdx']"
15,40,1,0,1,1,2,"['6', 'r28', '28', 'f28', '37', 'b29', '39*']"
30,40,1,0,1,1,2,"['6', 'b29', '28', 'b39', '19', 'f19', '19nwdx']"
40,40,1,0,1,1,2,"['6', 'f38', '18', 'f17', '29', 'b18', '17nwdx']"
40,50,1,0,1,1,2,['4*']
40,40,1,0,1,1,2,"['6', 'f27', '39nwdx']"
40,50,1,0,1,1,2,"['6nwdx,', '5', 'b29', '28', 'f17', '19', 'r28', '19', 'f19', '29', 'y19nwdx']"
0,0,1,1,1,1,1,"['6', 'f18nwdx']"
0,15,1,1,1,1,1,"['6', '27', 'f18', '39*']"
0,30,1,1,1,1,1,"['4', '29', 'f38', '37*']"
15,30,1,1,1,1,1,"['4', '27', 'f37', '38', 'b38', '38', 'y18', '29', 'b37', '38nwdx']"
30,30,1,1,1,1,1,"['4', '18nwdx']"
40,30,1,1,1,1,1,"['5', '28', 'f27', '28', 'v18', '17', 'o28', '37', 'b28', '39', 'b28', '17', 'f18*']"
0,0,2,1,1,1,2,"['6', '29nwdx']"
0,15,2,1,1,1,2,"['4', 'r27', '39', 'b18', '19', 'f18', '37*']"
0,30,2,1,1,1,2,"['6', 'r28', '39', 'b28', '39', 'b38', '39', 'b37', '38', 'm17nwdx']"
15,30,2,1,1,1,2,"['4', 'f17', '37', 'b38', '18nwdx']"
30,30,2,1,1,1,2,"['5', 'f28', '18', 'f28', '29', 'f19', '39nwdx']"
40,30,2,1,1,1,2,"['4nwdx,', '6', 'b28', '28', 'f39', '27', 'b19', '37nwdx']"
0,0,3,1,1,1,1,"['4', 'b29', '38nwdx']"
15,0,3,1,1,1,1,"['4', '38nwdx']"
30,0,3,1,1,1,1,"['6', '29', 'f17', '19nwdx']"
30,15,3,1,1,1,1,"['6', '28', 'b37', '29', 'f38', '38', 'b29', '38*']"
40,15,3,1,1,1,1,"['6', '29', 'f39', '27', 'o38', '19nwdx']"
0,0,4,1,1,1,2,"['6nwdx,', '5', '27', 'f18*']"
15,0,4,1,1,1,2,"['4nwdx,', '6', 'b18', '28', 'b38*']"
15,15,4,1,1,1,2,"['4', 'b28', '28', 's17', '29', 'f17', '37', 'b29', '39', 'b19', '17', 'v38', '38', 'b37', '19*']"
30,15,4,1,1,1,2,"['5', 'r29', '28', 's18', '29nwdx']"
30,30,4,1,1,1,2,"['4', 's38', '37', 'f18', '29', 'b38', '19', 'f28', '28', 'r29', '29', 'b27', '29', 'f27nwdx']"
40,30,4,1,1,1,2,"['6nwdx,', '5', 'b18', '18', 'f19', '37', 'b39', '28nwdx']"
40,40,4,1,1,1,2,"['6', 'r29', '38', 'b39', '38', 'b29', '38', 'b38', '37', 'b18nwdx']"
40,50,4,1,1,1,2,"['4', 'f28', '37', 'z39', '27', 'f29', '17*']"
0,0,4,2,1,1,1,"['4nwdx,', '4', 'b27', '29', 'f28', '29', 'f18', '19', 'f18', '38', 'b18nwdx']"
15,0,4,2,1,1,1,"['6', '38', 'b39', '39', 'b37', '18', 'f38', '18', 'f17', '39', 'b39', '38', 'f39', '27', 'f39', '38', 'b39', '39nwdx']"
15,15,4,2,1,1,1,"['4', '39', 'b19', '28', 'f39', '19', 'f28', '29', 'f39', '19*']"
30,15,4,2,1,1,1,"['4', '37nwdx']"
40,15,4,2,1,1,1,"['4', '28', 'f39', '37', 'b29', '18nwdx']"
0,0,5,2,1,1,2,"['6nwdx,', '6', '18nwdx']"
0,15,5,2,1,1,2,"['6', 'b28', '19', 'f18', '38*']"
15,15,5,2,1,1,2,"['4nwdx,', '5', 'f28', '18', 'f38', '37', 'b38', '38', 'y19', '18', 'f38', '19nwdx']"
15,30,5,2,1,1,2,['5*']
15,40,5,2,1,1,2,"['6nwdx,', '4', 'b37', '29', 'f18', '29', 'f18', '19*']"
0,0,5,3,1,1,1,"['6', 'b38', '19', 'f39', '37', 'b17', '37', 'b37', '28', 'b39nwdx']"
15,0,5,3,1,1,1,['4*']
30,0,5,3,1,1,1,"['4', '28nwdx']"
30,15,5,3,1,1,1,"['6', '29', 'f17', '39', 'b19', '29', 'z39nwdx']"
40,15,5,3,1,1,1,"['4', '28nwdx']"
0,0,0,0,0,0,2,"['4', '38', 'y19', '18', 'f17', '18', 'f38', '28', 'b38', '17', 'f18', '29nwdx']"
15,0,0,0,0,0,2,"['4nwdx,', '5', 'f29', '27', 'f38', '38nwdx']"
15,15,0,0,0,0,2,"['6nwdx,', '4', 'b39', '39', 'o38', '38', 's19nwdx']"
15,30,0,0,0,0,2,"['4nwdx,', '4', 'f28nwdx']"
30,30,0,0,0,0,2,"['6', 'f39', '28', 'o38', '38', 'm38', '28', 'f18', '28', 'f38', '28nwdx']"
30,40,0,0,0,0,2,"['6', 's29nwdx']"
40,40,0,0,0,0,2,"['6', 'f18', '29', 'b18', '38', 'b38', '18', 'f17', '27nwdx']"
40,50,0,0,0,0,2,"['6', 's28', '38', 'b27', '28*']"
0,0,0,1,0,0,1,"['4nwdx,', '4', 'b38', '29', 'b18', '29', 'f19', '28', 'f38', '38', 'b19nwdx']"
0,15,0,1,0,0,1,"['6nwdx,', '4', '19', 'f39nwdx']"
15,15,0,1,0,0,1,"['4nwdx,', '4', '28', 's28', '39', 's38', '38', 'b39', '29', 'f28', '38', 'b38', '28', 'f39', '19nwdx']"
15,30,0,1,0,0,1,"['4', '29', 'f18', '27', 'f18nwdx']"
30,30,0,1,0,0,1,"['6nwdx,', '5', '19nwdx']"
40,30,0,1,0,0,1,"['4', '28nwdx']"
40,40,0,1,0,0,1,"['4nwdx,', '6', '38', 'b38', '39', 'b37nwdx']"
40,50,0,1,0,0,1,"['6nwdx,', '6', '28', 'f39nwdx']"
40,40,0,1,0,0,1,"['6', '28', 'f39*']"
50,40,0,1,0,0,1,"['6', '29', 'f18', '39nwdx']"
40,40,0,1,0,0,1,"['6', '39', 'f18', '18', 'f38', '37', 'b38', '29', 'b38', '37', 'b39', '38', 'b29', '18*']"
50,40,0,1,0,0,1,"['5nwdx,', '4', '29', 'y18*']"
40,40,0,1,0,0,1,"['4nwdx,', '6', '28', 'f18', '18', 'f39', '38', 'b29nwdx']"
50,40,0,1,0,0,1,"['4nwdx,', '4', '18nwdx']"
0,0,1,1,0,0,2,['4*']
0,15,1,1,0,0,2,['6*']
0,30,1,1,0,0,2,['4*']
15,30,1,1,0,0,2,"['6', 's28', '38', 'b17', '17nwdx']"
15,40,1,1,0,0,2,"['4', 'b37nwdx']"
0,0,1,2,0,0,1,"['6', 'b17nwdx']"
15,0,1,2,0,0,1,"['4nwdx,', '6', '27', 'b18', '38', 'b38', '38', 'b39', '18nwdx']"
30,0,1,2,0,0,1,['4*']
40,0,1,2,0,0,1,['6*']
40,15,1,2,0,0,1,"['4nwdx,', '6', '27', 'b29', '29', 'f28', '39*']"
0,0,2,2,0,0,2,"['4', '18nwdx']"
0,15,2,2,0,0,2,"['4', 'f29nwdx']"
15,15,2,2,0,0,2,"['6nwdx,', '4', 'b38', '38', 'b28', '38nwdx']"
15,30,2,2,0,0,2,"['4nwdx,', '5', 'b29', '19', 'f28', '19', 'r39', '38', 'm27', '19', 'f28', '17', 'f39', '38', 's18nwdx']"
15,40,2,2,0,0,2,"['5', 'f38', '37*']"
30,40,2,2,0,0,2,"['6nwdx,', '6nwdx']"
0,0,2,3,0,0,1,"['4', 's28', '18', 'f29', '38', 'y18nwdx']"
15,0,2,3,0,0,1,"['4nwdx,', '5', '37', 'b37', '29', 's27', '37', 'b37', '18nwdx']"
15,15,2,3,0,0,1,"['6nwdx,', '6', '29', 'f18nwdx']"
30,15,2,3,0,0,1,"['4', '18', 'f38', '39', 'f29', '39', 'b37', '39', 'b28', '18', 'f38', '37', 'b39*']"
40,15,2,3,0,0,1,"['4', '39', 'b39', '28', 'f27', '38', 'b38*']"
0,0,3,3,0,0,2,"['6', '28', 'f18*']"
0,15,3,3,0,0,2,"['4', 'f18', '38*']"
0,30,3,3,0,0,2,"['6nwdx,', '6', 'f28', '39', 'f18nwdx']"
15,30,3,3,0,0,2,"['4nwdx,', '4', 'f28', '19nwdx']"
15,40,3,3,0,0,2,"['5nwdx,', '6', 'f28', '39', 'b39', '29', 'f38', '37*']"
30,40,3,3,0,0,2,"['4nwdx,', '4nwdx']"
0,0,3,4,0,0,1,"['4', 'b38nwdx']"
15,0,3,4,0,0,1,"['6', '39', 'f17*']"
30,0,3,4,0,0,1,"['6', '28', 'f38*']"
30,15,3,4,0,0,1,"['4nwdx,', '6', '28', 'f38', '37', 'b39', '28', 'f38', '29', 'b28', '28', 'f18', '29', 'f19', '39', 'b19', '28', 'b38', '29', 'b18', '19', 'f27', '19', 'f19', '37', 'b38', '37', 'b38nwdx']"
40,15,3,4,0,0,1,"['4', '28', 'f17', '18', 'f29', '17', 'f28', '28', 'f27', '28', 'f18', '18', 'f39', '38', 'b18', '39nwdx']"
40,30,3,4,0,0,1,"['4', '27', 'f28nwdx']"
0,0,4,4,0,0,2,"['4nwdx,', '5', '39', 'b17', '17', 'f19', '18', 'f19', '29', 'f28', '39', 'b38', '38nwdx']"
0,15,4,4,0,0,2,"['4nwdx,', '5', 'b19nwdx']"
0,30,4,4,0,0,2,"['6', 'f18', '18', 'f18', '38', 's28', '37', 'b17', '18*']"
15,30,4,4,0,0,2,"['6', 's39', '39', 'b19*']"
15,40,4,4,0,0,2,"['4', 'b29', '19*']"
0,0,4,5,0,0,1,"['6', 's29nwdx']"
0,15,4,5,0,0,1,"['6nwdx,', '4', '29', 'b38', '39', 'b28', '18', 'r28', '39', 's39nwdx']"
0,30,4,5,0,0,1,"['4nwdx,', '4', '37', 'b29', '37', 's39', '39', 'b39', '28', 'f39nwdx']"
15,30,4,5,0,0,1,"['6nwdx,', '4', '29', 's38*']"
15,40,4,5,0,0,1,"['4nwdx,', '5', '37', 'b38', '38', 'b38nwdx']"
30,40,4,5,0,0,1,"['5', '38', 's38', '28', 'b38', '38nwdx']"
0,0,0,0,0,1,2,"['6nwdx,', '6', '37', 'b38', '17', 'o38', '19', 'f17', '39', 'b17nwdx']"
15,0,0,0,0,1,2,"['5', 'f29', '18nwdx']"
30,0,0,0,0,1,2,"['4nwdx,', '4', 'b39', '27', 'b28', '18', 'r18', '18', 'f18', '37nwdx']"
40,0,0,0,0,1,2,"['6', 'b28', '39', 'b38', '29nwdx']"
40,15,0,0,0,1,2,['6*']
40,30,0,0,0,1,2,"['4', 'f18', '38*']"
40,40,0,0,0,1,2,['6*']
50,40,0,0,0,1,2,"['4nwdx,', '6', 'b28', '38', 's29', '38nwdx']"
40,40,0,0,0,1,2,"['6nwdx,', '4', 'b19nwdx']"
50,40,0,0,0,1,2,"['6nwdx,', '6', 'b17', '19', 'f38', '39', 'y38', '38', 'b29', '28', 'b29', '39', 'b19', '17', 'f39', '38nwdx']"
0,0,1,0,0,1,1,"['6', 'r29', '18nwdx']"
15,0,1,0,0,1,1,"['4', '29', 'b28', '28nwdx']"
15,15,1,0,0,1,1,"['6nwdx,', '5', '29', 'b38', '27', 'b18nwdx']"
30,15,1,0,0,1,1,['6*']
30,30,1,0,0,1,1,"['5', '29', 'f38', '38', 'b38', '29', 'f18', '38', 'y18', '18', 'f27', '39', 'b38nwdx']"
40,30,1,0,0,1,1,"['6', '27', 'b39*']"
0,0,2,0,0,1,2,"['4', '29nwdx']"
15,0,2,0,0,1,2,"['4nwdx,', '5', 'f38', '38', 'm28', '28nwdx']"
30,0,2,0,0,1,2,"['4', 'b28', '19nwdx']"
30,15,2,0,0,1,2,"['4nwdx,', '6', 'b28', '19*']"
30,30,2,0,0,1,2,"['4nwdx,', '4', 'b39', '39*']"
40,30,2,0,0,1,2,"['6', 'b28', '38', 'b38', '39', 'b19', '39', 'b18', '19', 'r39', '38', 'b39', '18', 'r29', '39nwdx']"
0,0,3,0,0,1,1,"['6', 'f29', '19', 'f39', '28', 's37', '18', 'f37', '38', 'b18', '18', 'u18', '29', 'f38', '19nwdx']"
0,15,3,0,0,1,1,"['4nwdx,', '4nwdx']"
15,15,3,0,0,1,1,['6*']
30,15,3,0,0,1,1,"['4', '38', 'b18', '17', 'f17', '17', 'f38*']"
40,15,3,0,0,1,1,"['6', '28', 'b18', '28nwdx']"
0,0,4,0,0,1,2,"['6', '28nwdx']"
0,15,4,0,0,1,2,"['4', 'f29', '19*']"
0,30,4,0,0,1,2,"['6nwdx,', '4', 'b29nwdx']"
15,30,4,0,0,1,2,"['4nwdx,', '5', 'b28', '18', 'f29', '18', 'r29', '28', 'b38', '38', 's37', '39', 'b39', '38', 'b18*']"
15,40,4,0,0,1,2,"['4', 's38', '38', 'b38', '39', 'b18', '39', 'b19nwdx']"
0,0,4,1,0,1,1,"['4', 'f37', '28*']"
15,0,4,1,0,1,1,"['6', '28nwdx']"
30,0,4,1,0,1,1,"['6', '18nwdx']"
40,0,4,1,0,1,1,"['5', '38', 'b27', '18', 'f39', '18', 'f39', '28', 'b39', '28nwdx']"
0,0,5,1,0,1,2,"['4', '39nwdx']"
0,15,5,1,0,1,2,"['4', 'r28nwdx']"
15,15,5,1,0,1,2,"['6', 'r37', '29', 'b19', '39', 'b39', '39nwdx']"
15,30,5,1,0,1,2,"['4nwdx,', '5', 'f29', '37', 'b29nwdx']"
15,40,5,1,0,1,2,"['4', 'b28', '38', 'b38', '37', 'b38', '17', 'f18', '38', 'b17nwdx']"
0,0,5,2,0,1,1,"['4', 'f29', '39', 'b38', '29', 'b18nwdx']"
15,0,5,2,0,1,1,"['4nwdx,', '6', '27nwdx']"
30,0,5,2,0,1,1,['4*']
40,0,5,2,0,1,1,"['6nwdx,', '4', '19nwdx']"
0,0,0,0,1,1,2,"['6', '37', 's39', '29', 'f18', '29nwdx']"
0,15,0,0,1,1,2,"['5nwdx,', '4', 'f29', '28', 'f17', '29', 'f19', '29', 'f39', '37', 'b38', '39', 'b19', '39', 'b38', '18*']"
15,15,0,0,1,1,2,"['4', 'b38', '29', 's39', '37', 'f38', '38nwdx']"
15,30,0,0,1,1,2,"['4', 'f29', '39', 'b29', '19', 'f18', '17', 'f18', '28', 'f39', '38', 'b39nwdx']"
30,30,0,0,1,1,2,"['6', 'f27', '39', 'b28', '29nwdx']"
30,40,0,0,1,1,2,"['6nwdx,', '4', 'f17nwdx']"
0,0,0,1,1,1,1,"['5nwdx,', '5', 'b38', '39', 'b38nwdx']"
15,0,0,1,1,1,1,"['6nwdx,', '4', '29', 'b38*']"
30,0,0,1,1,1,1,"['5', '29', 'f28', '28nwdx']"
30,15,0,1,1,1,1,"['4nwdx,', '6', '29', 'f39nwdx']"
40,15,0,1,1,1,1,"['6', '28nwdx']"
0,0,1,1,1,1,2,"['6', '27', 'f27', '28nwdx']"
15,0,1,1,1,1,2,"['6', 'b29', '39', 'b39', '28', 'f37*']"
15,15,1,1,1,1,2,"['6', 'r28', '19', 'f18', '37', 'b19', '37*']"
15,30,1,1,1,1,2,"['4', 'f27', '17', 'f38nwdx']"
30,30,1,1,1,1,2,"['6nwdx,', '4', 'b39', '19nwdx']"
40,30,1,1,1,1,2,"['4nwdx,', '4', 'f29', '28', 'b38', '38nwdx']"
40,40,1,1,1,1,2,"['4', 's37nwdx']"
40,50,1,1,1,1,2,"['5', 'f39', '38', 's37', '39', 'b38', '39', 'b28', '17', 'f17', '28', 'b17', '28', 'f28', '18', 'f28', '38', 'm39', '28', 'b17', '39', 'b38', '29', 's38', '37', 'f29', '38*']"
0,0,1,2,1,1,1,"['4', 'b27', '29', 'b38', '38', 's38nwdx']"
0,15,1,2,1,1,1,"['4nwdx,', '4', '29', 'f38', '38', 'b19', '18', 'f39', '39', 'b39', '39', 'b38', '39*']"
15,15,1,2,1,1,1,"['4', '28nwdx']"
15,30,1,2,1,1,1,"['6', '37', 'f18nwdx']"
15,40,1,2,1,1,1,"['4', '17', 'f37nwdx']"
30,40,1,2,1,1,1,"['4', '27nwdx']"
40,40,1,2,1,1,1,['4*']
50,40,1,2,1,1,1,"['4', '37nwdx']"
40,40,1,2,1,1,1,"['4nwdx,', '6', '38', 'b38', '39', 'f18nwdx']"
50,40,1,2,1,1,1,"['4', '37', 'b17', '17nwdx']"
0,0,2,2,1,1,2,"['4', '28', 'f39', '38', 'b38', '29', 'b29', '29', 'b39*']"
15,0,2,2,1,1,2,"['6', 'b28', '29', 'b38', '38', 'b19', '37', 'b28', '39nwdx']"
30,0,2,2,1,1,2,"['6', 'f17', '28nwdx']"
30,15,2,2,1,1,2,['4*']
30,30,2,2,1,1,2,"['6', 'f28', '19', 'r27', '37', 'b28', '29', 'f38', '38', 'y28', '18*']"
30,40,2,2,1,1,2,['4*']
0,0,2,3,1,1,1,"['4nwdx,', '5', 'b37nwdx']"
0,15,2,3,1,1,1,"['6nwdx,', '4', '38', 'b39nwdx']"
15,15,2,3,1,1,1,"['4', '19nwdx']"
15,30,2,3,1,1,1,"['4', '29', 'f37nwdx']"
30,30,2,3,1,1,1,"['4nwdx,', '5', '38nwdx']"
40,30,2,3,1,1,1,['4*']
0,0,3,3,1,1,2,['6*']
15,0,3,3,1,1,2,"['6', 's28', '18', 'r29', '18nwdx']"
15,15,3,3,1,1,2,"['5nwdx,', '4', 'b38', '39', 'b38', '18*']"
15,30,3,3,1,1,2,"['4', 'f38nwdx']"
15,40,3,3,1,1,2,"['6', 'f27nwdx']"
0,0,3,4,1,1,1,"['4', 'f28', '18', 'f27', '18', 'r29', '27', 'v38nwdx']"
15,0,3,4,1,1,1,"['4nwdx,', '5', '28', 'f39*']"
30,0,3,4,1,1,1,"['4nwdx,', '5', '28', 'f28', '18', 'f38', '37nwdx']"
40,0,3,4,1,1,1,"['6nwdx,', '4', '27', 'b38', '19nwdx']"
0,0,4,4,1,1,2,"['6nwdx,', '5', '37', 'b28', '28', 'b28', '27', 'b39', '39', 's28', '19', 'f17', '38nwdx']"
15,0,4,4,1,1,2,"['6nwdx,', '5', 'f19', '18', 'f18', '39', 'b17', '39nwdx']"
15,15,4,4,1,1,2,"['6', 'f29nwdx']"
30,15,4,4,1,1,2,"['4', 'f29', '37nwdx']"
40,15,4,4,1,1,2,"['5nwdx,', '4', 'b39', '39', 'b29', '38', 'b38', '38', 'b39', '27nwdx']"
0,0,5,4,1,1,1,"['6nwdx,', '6', 'b28', '29', 'f38', '29', 'f39', '39', 'b18', '17nwdx']"
15,0,5,4,1,1,1,['6*']
30,0,5,4,1,1,1,['6*']
30,15,5,4,1,1,1,"['4', '29', 'b28nwdx']"
30,30,5,4,1,1,1,"['4', '29', 'f18', '18', 'f38nwdx']"
40,30,5,4,1,1,1,"['4', '28nwdx']"
40,40,5,4,1,1,1,"['4nwdx,', '6nwdx']"
50,40,5,4,1,1,1,"['6nwdx,', '5', '27', 'b27', '18nwdx']"
0,0,0,0,0,0,2,"['5nwdx,', '6', '38nwdx']"
0,15,0,0,0,0,2,"['6', 'b28', '37', 'b28', '38', 's39', '27', 'b17nwdx']"
15,15,0,0,0,0,2,"['6nwdx,', '6', 'f37', '38', 's38', '29', 'f19', '37nwdx']"
